timestamp,open,high,low,close,volume_btc,volume_usd
2021-01-03 07:00:00,29477.34,29567.99,29266.88,29439.05,3020.718,88927072.16
2021-01-03 08:00:00,29370.06,29505.6,29386.4,29389.68,2149.1091,63161629.7
2021-01-03 09:00:00,29223.31,29534.34,29274.68,29371.51,2029.6617,59614232.54
2021-01-03 10:00:00,29433.13,29573.37,29309.86,29390.98,3532.0907,103811598.71
2021-01-03 11:00:00,29321.2,29761.8,29198.96,29448.38,4753.9058,139994814.24
2021-01-03 12:00:00,29432.51,29486.43,29373.2,29420.17,4401.3281,129487819.44
2021-01-03 13:00:00,29430.29,29487.12,29276.22,29409.25,681.2393,20034735.16
2021-01-03 14:00:00,29422.21,29453.91,29322.1,29344.25,3296.3125,96727804.83
2021-01-03 15:00:00,29430.6,29356.15,29183.37,29274.13,134.5333,3938344.87
2021-01-03 16:00:00,29201.69,29575.41,29260.55,29321.74,3202.1497,93892591.94
2021-01-03 17:00:00,29396.75,29658.8,29363.97,29401.38,2375.3326,69838055.26
2021-01-03 18:00:00,29372.78,29490.27,29234.41,29397.15,2506.454,73682591.92
2021-01-03 19:00:00,29494.54,29528.05,29433.16,29456.21,2981.3255,87818540.03
2021-01-03 20:00:00,29496.59,29497.67,29140.72,29477.52,3739.0114,110216780.23
2021-01-03 21:00:00,29408.37,29569.03,29298.12,29439.51,3674.3432,108170867.61
2021-01-03 22:00:00,29421.83,29570.37,29292.94,29460.8,317.9473,9366979.59
2021-01-03 23:00:00,29452.58,29652.08,29525.47,29551.56,3708.8225,109601491.51
2021-01-04 00:00:00,29637.02,29562.05,29490.78,29549.44,4166.0983,123105884.14
2021-01-04 01:00:00,29682.89,29816.55,29635.46,29642.06,434.0459,12866011.88
2021-01-04 02:00:00,29568.34,29549.85,29385.88,29487.15,1682.4383,49610317.45
2021-01-04 03:00:00,29508.16,29659.39,29417.96,29535.66,3981.114,117584846.16
2021-01-04 04:00:00,29482.6,29736.84,29339.99,29540.81,2516.2234,74331269.2
2021-01-04 05:00:00,29427.64,29571.35,29334.04,29523.15,3504.9662,103477630.75
2021-01-04 06:00:00,29560.36,29565.43,29455.21,29528.56,2561.3475,75632914.52
2021-01-04 07:00:00,29319.67,29435.2,29323.79,29411.42,4893.29,143918596.42
2021-01-04 08:00:00,29561.54,29438.91,29310.43,29398.5,4687.3461,137800937.68
2021-01-04 09:00:00,29304.09,29504.98,29300.56,29419.5,1477.6117,43470602.15
2021-01-04 10:00:00,29530.81,29933.58,29467.19,29506.59,1990.8356,58742770.51
2021-01-04 11:00:00,29614.57,29651.81,29378.23,29476.02,2213.5954,65247984.25
2021-01-04 12:00:00,29481.29,29692.47,29366.02,29428.4,610.6012,17969015.57
2021-01-04 13:00:00,29414.37,29488.9,29135.07,29398.88,2079.9672,61148707.7
2021-01-04 14:00:00,29367.18,29609.83,29328.73,29452.75,3896.7543,114770142.96
2021-01-04 15:00:00,29349.95,29492.33,29289.46,29472.12,4249.7918,125250393.31
2021-01-04 16:00:00,29508.93,29468.52,29401.29,29440.91,4442.0505,130778030.21
2021-01-04 17:00:00,29604.32,29617.85,29373.28,29471.15,171.3391,5049560.78
2021-01-04 18:00:00,29438.07,29484.93,29395.24,29476.88,3965.1496,116880219.23
2021-01-04 19:00:00,29433.11,29651.08,29348.45,29534.04,2562.8757,75692061.08
2021-01-04 20:00:00,29275.1,29687.01,29340.12,29492.6,1110.1798,32742084.49
2021-01-04 21:00:00,29386.56,29600.84,29395.38,29473.28,2543.8506,74975608.6
2021-01-04 22:00:00,29440.13,29538.45,29447.36,29450.17,4236.8763,124776729.63
2021-01-04 23:00:00,29504.97,29519.81,29359.32,29364.1,2227.8219,65417974.3
2021-01-05 00:00:00,29440.82,29523.72,29065.49,29381.49,4953.2593,145534142.92
2021-01-05 01:00:00,29423.74,29667.06,29217.92,29396.84,3121.7476,91769500.17
2021-01-05 02:00:00,29361.85,29653.43,29372.55,29397.14,2499.842,73488194.47
2021-01-05 03:00:00,29331.94,29487.6,29357.95,29383.35,1544.9577,45396028.07
2021-01-05 04:00:00,29423.85,29580.04,29225.23,29300.29,154.1502,4516645.42
2021-01-05 05:00:00,29293.28,29391.34,29207.78,29275.65,3091.6869,90511138.98
2021-01-05 06:00:00,29071.05,29483.93,28996.58,29255.59,2929.7282,85710922.12
2021-01-05 07:00:00,29149.66,29330.1,29132.95,29208.68,2632.3903,76888657.64
2021-01-05 08:00:00,29124.09,29279.01,29173.19,29199.26,2734.7518,79852739.51
2021-01-05 09:00:00,29174.98,29298.68,29131.79,29222.87,4233.2596,123707991.91
2021-01-05 10:00:00,29382.85,29348.07,29176.84,29333.32,1652.6626,48478076.63
2021-01-05 11:00:00,29334.1,29418.99,29322.6,29343.56,2796.2443,82051764.68
2021-01-05 12:00:00,29351.91,29542.4,29175.84,29358.68,3431.7434,100751453.07
2021-01-05 13:00:00,29469.98,29421.27,29223.77,29354.31,1128.1127,33114969.33
2021-01-05 14:00:00,29180.78,29477.53,29103.6,29241.88,4631.6151,135437114.77
2021-01-05 15:00:00,29403.85,29263.27,29177.64,29240.33,3711.9004,108537174.23
2021-01-05 16:00:00,29184.95,29310.73,29189.93,29243.85,361.1475,10561341.37
2021-01-05 17:00:00,29396.14,29579.39,29349.83,29388.27,4339.0228,127516385.45
2021-01-05 18:00:00,29352.19,29420.69,29084.23,29376.97,4656.3637,136789849.92
2021-01-05 19:00:00,29405.57,29426.01,29336.86,29394.69,3988.9832,117254929.23
2021-01-05 20:00:00,29431.85,29437.7,29361.47,29392.65,2188.5005,64325831.27
2021-01-05 21:00:00,29362.19,29455.17,29196.58,29324.03,4972.4468,145812176.52
2021-01-05 22:00:00,29324.73,29462.66,29141.31,29391.13,709.7359,20859940.61
2021-01-05 23:00:00,29336.2,29629.21,29424.69,29435.36,2729.3686,80339958.88
2021-01-06 00:00:00,29703.36,29603.99,29324.7,29481.97,934.9149,27563133.72
2021-01-06 01:00:00,29385.67,29464.14,29380.88,29428.4,2252.8091,66296561.88
2021-01-06 02:00:00,29572.98,29768.09,29451.84,29511.08,4644.3791,137060629.54
2021-01-06 03:00:00,29286.52,29543.93,29218.55,29428.45,3991.8795,117474837.75
2021-01-06 04:00:00,29438.3,29621.7,29256.55,29463.01,3932.2015,115854506.4
2021-01-06 05:00:00,29581.08,29802.04,29528.92,29592.37,1833.8836,54268965.56
2021-01-06 06:00:00,29575.7,30065.83,29508.69,29533.8,4677.9239,138156890.99
2021-01-06 07:00:00,29259.43,29506.51,29276.37,29500.37,1904.4786,56182829.8
2021-01-06 08:00:00,29520.96,29715.81,29413.28,29506.25,295.8698,8730010.53
2021-01-06 09:00:00,29374.89,29625.8,29435.18,29476.56,3225.2262,95068565.72
2021-01-06 10:00:00,29413.88,29531.63,29260.05,29385.28,1876.9733,55155391.95
2021-01-06 11:00:00,29297.94,29650.03,29352.8,29389.31,853.252,25076488.37
2021-01-06 12:00:00,29251.67,29388.42,29046.62,29326.94,4679.8245,137244923.77
2021-01-06 13:00:00,29330.63,29427.92,29131.96,29354.73,3222.4737,94594843.76
2021-01-06 14:00:00,29208.3,29347.65,29265.07,29300.8,4708.5955,137965614.58
2021-01-06 15:00:00,29349.84,29418.62,29277.22,29391.77,2956.5955,86899575.0
2021-01-06 16:00:00,29240.7,29392.5,29238.86,29345.76,412.9319,12117802.72
2021-01-06 17:00:00,29165.58,29556.02,29112.18,29326.87,246.7085,7235187.88
2021-01-06 18:00:00,29464.33,29444.85,29145.21,29374.62,4512.751,132560354.41
2021-01-06 19:00:00,29188.47,29347.04,29168.66,29302.4,289.7669,8490864.84
2021-01-06 20:00:00,29300.02,29341.28,29243.09,29315.73,3114.3614,91299783.0
2021-01-06 21:00:00,29458.86,29426.03,29281.39,29392.47,1560.0815,45854649.79
2021-01-06 22:00:00,29244.08,29578.51,29267.54,29298.13,3469.5249,101650582.19
2021-01-06 23:00:00,29236.39,29393.96,29142.73,29308.95,1495.1399,43820978.06
2021-01-07 00:00:00,29344.09,29424.97,29164.13,29324.19,282.3886,8280816.88
2021-01-07 01:00:00,29468.58,29581.18,29136.43,29370.07,3681.1085,108114431.58
2021-01-07 02:00:00,29194.73,29466.64,29185.07,29297.51,1623.4229,47562241.3
2021-01-07 03:00:00,29207.07,29389.61,29044.13,29220.24,2798.9147,81784948.21
2021-01-07 04:00:00,29098.72,29255.18,28934.58,29250.75,3891.9425,113842253.29
2021-01-07 05:00:00,29233.61,29571.88,28999.11,29268.13,3543.8342,103721410.94
2021-01-07 06:00:00,29285.8,29347.95,29281.04,29282.8,1807.9984,52943255.7
2021-01-07 07:00:00,29227.97,29557.45,29260.63,29303.1,3764.3506,110307130.95
2021-01-07 08:00:00,29223.15,29463.59,29047.83,29263.27,4635.8369,135659749.0
2021-01-07 09:00:00,29153.18,29389.48,29083.52,29276.87,3088.8755,90432595.44
2021-01-07 10:00:00,29300.81,29536.12,29264.7,29294.03,3547.1797,103911195.27
2021-01-07 11:00:00,29344.85,29415.07,29085.64,29252.21,4342.9499,127040879.16
2021-01-07 12:00:00,29264.93,29456.45,29182.34,29361.57,4233.839,124312157.8
2021-01-07 13:00:00,29334.51,29546.93,29193.25,29389.41,1822.8465,53572378.64
2021-01-07 14:00:00,29363.67,29347.84,29224.43,29319.47,4959.3329,145404999.97
2021-01-07 15:00:00,29464.75,29373.35,29327.47,29357.99,239.9734,7045137.23
2021-01-07 16:00:00,29169.56,29351.53,29211.2,29300.82,4934.8671,144595645.94
2021-01-07 17:00:00,29332.12,29460.93,29215.64,29346.98,1305.386,38309134.7
2021-01-07 18:00:00,29440.05,29524.84,29366.1,29415.06,2258.1415,66423370.94
2021-01-07 19:00:00,29357.83,29405.78,29209.83,29366.82,4430.0748,130097207.81
2021-01-07 20:00:00,29204.83,29473.53,29259.75,29423.46,1297.2113,38168440.78
2021-01-07 21:00:00,29492.03,29552.6,29193.44,29447.76,1201.43,35379419.79
2021-01-07 22:00:00,29630.66,29523.48,29297.0,29496.21,3251.2329,95899059.48
2021-01-07 23:00:00,29618.68,29729.26,29467.56,29608.32,3556.7076,105308143.27
2021-01-08 00:00:00,29502.25,29602.44,29539.16,29593.79,136.6064,4042700.33
2021-01-08 01:00:00,29503.73,29561.84,29497.54,29549.22,2307.1768,68175265.06
2021-01-08 02:00:00,29653.31,29535.29,29478.45,29496.69,2496.634,73642449.24
2021-01-08 03:00:00,29529.0,29708.67,29357.9,29448.61,1431.9925,42170182.26
2021-01-08 04:00:00,29500.6,29463.56,29389.39,29444.07,2775.9376,81734887.87
2021-01-08 05:00:00,29495.67,29612.16,29393.61,29464.16,857.4303,25263464.23
2021-01-08 06:00:00,29422.0,29514.31,29470.55,29480.47,1685.6684,49694299.82
2021-01-08 07:00:00,29511.52,29564.46,29465.47,29529.28,3594.8722,106154000.61
2021-01-08 08:00:00,29523.15,29547.64,29501.98,29530.05,4381.554,129387514.54
2021-01-08 09:00:00,29664.85,29624.73,29215.25,29616.02,2987.9569,88491397.25
2021-01-08 10:00:00,29734.34,29641.76,29498.89,29600.35,466.7382,13815615.27
2021-01-08 11:00:00,29861.68,29904.58,29724.63,29761.82,3425.8548,101959688.55
2021-01-08 12:00:00,29672.2,30017.42,29699.54,29799.09,4498.2293,134043140.07
2021-01-08 13:00:00,29768.04,29845.37,29664.28,29748.05,2571.1388,76486362.44
2021-01-08 14:00:00,29750.01,29817.7,29563.32,29684.4,2519.0906,74777701.35
2021-01-08 15:00:00,29768.23,29823.84,29606.71,29713.06,4957.9265,147315171.45
2021-01-08 16:00:00,29643.72,29722.8,29698.91,29699.78,3217.8592,95569721.93
2021-01-08 17:00:00,30002.24,29856.32,29589.6,29742.23,4049.5416,120442380.41
2021-01-08 18:00:00,29656.33,29876.58,29652.28,29770.39,3267.8181,97284216.05
2021-01-08 19:00:00,29669.33,29883.28,29741.89,29766.05,1182.4869,35197966.95
2021-01-08 20:00:00,29736.51,29843.39,29487.79,29715.68,1491.9831,44335299.11
2021-01-08 21:00:00,29813.93,29788.28,29502.88,29625.79,3361.9582,99600672.48
2021-01-08 22:00:00,29525.09,29656.85,29574.24,29599.35,2334.7485,69107030.66
2021-01-08 23:00:00,29626.44,29652.66,29646.79,29650.09,2081.3042,61710850.84
2021-01-09 00:00:00,29758.65,29698.67,29593.66,29662.79,210.0146,6229617.3
2021-01-09 01:00:00,29587.39,29866.62,29478.81,29588.97,4433.4084,131180006.1
2021-01-09 02:00:00,29569.51,29854.03,29547.65,29599.22,4434.0392,131244119.13
2021-01-09 03:00:00,29672.31,29662.63,29586.97,29622.04,2358.7585,69871246.27
2021-01-09 04:00:00,29593.9,29595.26,29388.54,29569.73,3533.6221,104488238.03
2021-01-09 05:00:00,29670.26,29762.88,29420.88,29578.82,971.3148,28730345.3
2021-01-09 06:00:00,29696.88,29929.11,29492.79,29582.26,2568.674,75987188.72
2021-01-09 07:00:00,29541.9,29590.23,29477.03,29514.72,2250.4416,66421146.65
2021-01-09 08:00:00,29561.69,29593.01,29143.49,29535.84,3317.4065,97982400.16
2021-01-09 09:00:00,29587.98,29618.71,29563.39,29568.99,2401.2649,71002975.6
2021-01-09 10:00:00,29676.59,29658.81,29597.37,29633.11,2542.328,75337079.16
2021-01-09 11:00:00,29700.54,29910.5,29603.8,29695.63,1548.991,45998262.43
2021-01-09 12:00:00,29613.87,29713.64,29502.24,29613.92,337.2735,9987991.04
2021-01-09 13:00:00,29664.54,29700.02,29452.78,29558.43,4593.4262,135774450.36
2021-01-09 14:00:00,29723.47,29595.86,29524.26,29588.89,159.935,4732297.68
2021-01-09 15:00:00,29485.35,29826.55,29465.6,29619.31,1478.4897,43791844.15
2021-01-09 16:00:00,29650.73,29958.15,29498.28,29649.84,2293.2928,67995756.44
2021-01-09 17:00:00,29817.45,30107.67,29811.41,29879.18,1663.5525,49705592.68
2021-01-09 18:00:00,29885.41,29967.13,29902.13,29913.32,2804.3976,83888839.44
2021-01-09 19:00:00,30017.54,29986.1,29888.09,29981.33,2361.9038,70813024.68
2021-01-09 20:00:00,30098.92,30070.16,29929.38,30038.59,1351.8336,40607177.4
2021-01-09 21:00:00,30067.63,30133.18,29999.22,30077.75,531.2986,15980268.68
2021-01-09 22:00:00,29886.25,30361.14,29863.66,30058.79,773.9228,23263185.72
2021-01-09 23:00:00,30017.3,30228.32,29964.29,30104.45,2482.9683,74748407.8
2021-01-10 00:00:00,30138.8,30197.4,29737.54,30057.96,4245.1331,127600039.88
2021-01-10 01:00:00,29796.73,30044.01,29738.89,30043.73,593.1306,17819852.6
2021-01-10 02:00:00,30121.5,30023.72,30000.36,30014.58,3418.3113,102599165.07
2021-01-10 03:00:00,30066.43,30196.1,29847.45,30019.49,3981.2466,119514999.19
2021-01-10 04:00:00,30277.87,30379.32,30098.4,30158.78,1456.1842,43916742.91
2021-01-10 05:00:00,30028.47,30082.35,29894.14,30046.36,3374.3735,101387657.05
2021-01-10 06:00:00,29901.56,30207.86,30061.16,30087.63,3464.6239,104242330.48
2021-01-10 07:00:00,30029.46,30045.31,29797.99,29990.74,3568.1844,107012500.54
2021-01-10 08:00:00,30077.02,29963.56,29433.19,29962.45,4464.9645,133781273.09
2021-01-10 09:00:00,30111.08,30058.44,29987.43,30027.78,2052.7777,61640348.36
2021-01-10 10:00:00,29971.93,30134.95,29989.73,30031.64,1294.0768,38863242.78
2021-01-10 11:00:00,29974.77,30012.84,29767.65,29966.97,2764.8399,82853881.04
2021-01-10 12:00:00,29876.3,30011.01,29918.65,29924.13,406.487,12163771.76
2021-01-10 13:00:00,29891.19,30099.88,29814.57,29964.83,1736.2126,52025319.38
2021-01-10 14:00:00,30006.85,29935.34,29853.18,29921.09,4427.8031,132484714.89
2021-01-10 15:00:00,29826.51,30128.28,29883.57,29934.05,2707.082,81033930.64
2021-01-10 16:00:00,29856.5,30045.07,29779.01,29936.78,2239.709,67049672.91
2021-01-10 17:00:00,29798.77,30376.05,29529.35,29897.79,1401.8512,41912252.65
2021-01-10 18:00:00,29892.02,30100.5,30024.32,30026.26,1326.8409,39840074.23
2021-01-10 19:00:00,30077.56,30070.02,30004.23,30064.36,1259.3989,37863018.16
2021-01-10 20:00:00,30047.17,29963.22,29739.13,29942.83,4163.245,124659352.98
2021-01-10 21:00:00,29937.39,30250.57,29874.89,29954.0,4926.5998,147571380.89
2021-01-10 22:00:00,29779.25,30000.37,29837.12,29914.38,2720.5123,81382444.6
2021-01-10 23:00:00,30040.93,30044.9,29827.36,29965.43,491.1837,14718529.86
2021-01-11 00:00:00,30069.26,30163.78,29694.69,29917.97,3780.0913,113092646.06
2021-01-11 01:00:00,29853.11,29965.64,29890.26,29911.1,4397.5667,131536065.53
2021-01-11 02:00:00,29898.34,30014.18,29876.71,29941.33,4663.018,139616946.72
2021-01-11 03:00:00,30039.61,30111.1,29851.3,29993.22,3180.9992,95408393.99
2021-01-11 04:00:00,30066.89,30040.97,29820.3,29921.3,2583.7161,77308144.64
2021-01-11 05:00:00,29854.66,30171.62,29866.42,29901.29,3140.5838,93907506.65
2021-01-11 06:00:00,29753.49,30063.47,29716.45,29872.9,163.4585,4882979.92
2021-01-11 07:00:00,29890.4,29964.28,29679.03,29833.89,3311.5574,98796645.0
2021-01-11 08:00:00,30011.19,29960.81,29929.29,29939.42,3577.2673,107101304.61
2021-01-11 09:00:00,29964.23,30039.55,29721.22,29963.68,3637.9487,109006325.14
2021-01-11 10:00:00,29838.17,29889.02,29659.21,29888.21,2859.0517,85451944.68
2021-01-11 11:00:00,30032.45,30117.91,29877.61,29943.13,3530.2174,105705755.91
2021-01-11 12:00:00,30118.12,30071.12,29878.67,30070.49,3230.2787,97136054.63
2021-01-11 13:00:00,30063.18,30214.06,29852.46,30132.64,666.0893,20071030.98
2021-01-11 14:00:00,30045.64,30168.38,29900.46,30041.22,4501.9972,135245480.66
2021-01-11 15:00:00,29890.44,30104.97,30012.08,30012.14,3151.3648,94579196.84
2021-01-11 16:00:00,30150.19,30141.53,30064.34,30088.28,3666.1924,110309425.64
2021-01-11 17:00:00,30022.09,30330.06,29936.15,30045.73,1780.1488,53485863.58
2021-01-11 18:00:00,30033.1,30287.39,29735.62,30072.41,4604.2736,138461590.84
2021-01-11 19:00:00,30116.06,30206.8,30090.29,30119.03,2562.8173,77189578.48
2021-01-11 20:00:00,30066.88,30086.01,29950.02,30063.25,3427.1294,103030641.99
2021-01-11 21:00:00,30140.37,30270.25,30042.15,30059.67,4765.6921,143255130.74
2021-01-11 22:00:00,29918.4,29984.1,29847.17,29865.44,4588.8055,137046680.88
2021-01-11 23:00:00,29790.33,30146.12,29765.08,29804.31,3259.514,97147572.32
2021-01-12 00:00:00,29857.51,29946.24,29556.63,29789.26,912.1328,27171762.42
2021-01-12 01:00:00,29750.74,29765.25,29633.86,29715.01,4757.7853,141377649.59
2021-01-12 02:00:00,29774.03,30078.55,29742.3,29812.19,4922.2649,146743473.28
2021-01-12 03:00:00,29715.91,29860.45,29479.44,29727.04,606.6438,18033722.15
2021-01-12 04:00:00,29687.68,29804.81,29671.9,29700.88,2306.4586,68503862.48
2021-01-12 05:00:00,29753.68,29746.7,29647.77,29708.65,2786.4523,82781740.76
2021-01-12 06:00:00,29761.61,29837.23,29722.38,29794.41,551.1995,16422666.53
2021-01-12 07:00:00,29674.18,29751.92,29647.11,29708.97,1029.4318,30583360.73
2021-01-12 08:00:00,29954.04,29901.05,29751.74,29778.17,2734.7564,81436032.8
2021-01-12 09:00:00,29862.73,29818.27,29584.88,29778.78,4819.1383,143508041.13
2021-01-12 10:00:00,29652.56,29777.53,29674.02,29720.38,236.2689,7022000.33
2021-01-12 11:00:00,29798.81,29948.53,29717.24,29747.86,4570.9711,135976597.39
2021-01-12 12:00:00,29770.27,29912.12,29741.44,29759.7,4503.18,134013302.14
2021-01-12 13:00:00,29758.92,29823.8,29639.74,29724.0,4300.1753,127818412.19
2021-01-12 14:00:00,29740.4,29889.73,29630.73,29728.15,1949.9996,57969879.45
2021-01-12 15:00:00,29811.27,29736.9,29681.87,29705.25,2505.0353,74412699.97
2021-01-12 16:00:00,29742.8,29825.93,29677.74,29711.99,2077.6137,61730047.91
2021-01-12 17:00:00,29745.83,29829.61,29494.87,29751.37,4743.1723,141115860.55
2021-01-12 18:00:00,29939.2,29884.46,29726.7,29845.89,2654.618,79229435.89
2021-01-12 19:00:00,29792.93,29820.69,29690.96,29772.09,495.0018,14737239.21
2021-01-12 20:00:00,29910.27,30244.95,29872.84,29899.37,1442.8932,43141604.9
2021-01-12 21:00:00,29810.93,29794.01,29481.17,29782.87,2363.9627,70405593.69
2021-01-12 22:00:00,29765.47,29865.81,29653.6,29773.83,4772.4241,142093340.99
2021-01-12 23:00:00,29809.71,30098.28,29712.41,29808.88,2887.8603,86083891.49
2021-01-13 00:00:00,29773.14,29953.99,29784.63,29825.64,3510.7559,104710540.03
2021-01-13 01:00:00,29721.39,29950.41,29783.55,29788.52,533.7473,15899539.75
2021-01-13 02:00:00,29686.92,29918.21,29678.44,29776.12,4398.8878,130981818.41
2021-01-13 03:00:00,29622.56,29808.58,29706.15,29746.78,2741.1893,81541545.57
2021-01-13 04:00:00,29633.32,29865.58,29539.52,29711.73,4614.0192,137090511.44
2021-01-13 05:00:00,29746.7,29813.55,29715.85,29762.26,2282.8358,67942358.57
2021-01-13 06:00:00,29792.74,29817.27,29745.23,29783.52,3447.1116,102667123.43
2021-01-13 07:00:00,29718.07,29836.09,29691.14,29742.28,2407.1091,71592903.31
2021-01-13 08:00:00,29585.27,29961.74,29759.23,29795.84,798.5339,23792984.08
2021-01-13 09:00:00,29954.99,30122.92,29623.06,29814.15,1433.0449,42725021.83
2021-01-13 10:00:00,29960.0,29882.83,29742.65,29862.66,429.5607,12827827.92
2021-01-13 11:00:00,29940.28,30040.73,29703.04,29900.29,2257.3051,67494081.03
2021-01-13 12:00:00,30021.58,29902.01,29833.69,29850.76,3281.7736,97963430.7
2021-01-13 13:00:00,29729.91,29929.97,29815.25,29817.33,1294.1853,38589153.59
2021-01-13 14:00:00,30031.04,30035.81,29540.69,29861.93,2502.9015,74741473.16
2021-01-13 15:00:00,29811.83,29971.38,29849.11,29898.41,2348.9693,70230442.73
2021-01-13 16:00:00,29918.57,29956.27,29750.29,29897.16,2713.7604,81133723.04
2021-01-13 17:00:00,29789.89,30085.47,29838.64,29904.17,1004.4649,30037692.33
2021-01-13 18:00:00,29982.01,30103.33,29906.19,29980.69,2716.522,81443196.44
2021-01-13 19:00:00,29979.93,30249.67,29934.19,29945.24,1884.6072,56435008.99
2021-01-13 20:00:00,29964.11,30052.71,29945.01,29978.02,1501.6051,45015146.91
2021-01-13 21:00:00,30030.08,30117.25,29823.73,29965.9,2971.3119,89038034.45
2021-01-13 22:00:00,29961.75,30190.07,29825.02,29952.86,825.3803,24722499.09
